day,month,year,hour,minute,temperature,humidity,dewpoint,barometer,windspeed,gustspeed,direction,rainlastmin,dailyrain,monthlyrain,yearlyrain,heatindex
3,7,2022,11,57,29.5,60,20.9,1018.1,3.7,6.1,78,0.0,0.0,0.0,115.4,32.1
3,7,2022,11,58,29.6,60,21.0,1018.1,4.4,8.7,60,0.0,0.0,0.0,115.4,32.1
3,7,2022,11,59,29.6,60,21.0,1018.1,4.8,9.6,80,0.0,0.0,0.0,115.4,32.1
3,7,2022,12,0,29.6,60,21.0,1018.1,5.2,11.3,79,0.0,0.0,0.0,115.4,31.9
3,7,2022,12,1,29.6,59,20.7,1018.1,5.2,7.8,60,0.0,0.0,0.0,115.4,32.1
3,7,2022,12,2,29.6,60,21.0,1018.0,2.7,3.5,42,0.0,0.0,0.0,115.4,32.2
3,7,2022,12,3,29.7,60,21.1,1018.0,2.3,6.1,58,0.0,0.0,0.0,115.4,32.4
3,7,2022,12,4,29.8,60,21.2,1018.0,3.4,7.0,61,0.0,0.0,0.0,115.4,32.7
3,7,2022,12,5,29.9,60,21.3,1018.0,3.4,7.8,82,0.0,0.0,0.0,115.4,32.7
3,7,2022,12,6,30.1,59,21.2,1018.1,5.7,11.3,74,0.0,0.0,0.0,115.4,32.7
3,7,2022,12,7,30.1,59,21.2,1018.1,6.0,7.8,68,0.0,0.0,0.0,115.4,32.7
3,7,2022,12,8,30.0,59,21.2,1018.0,4.9,8.7,48,0.0,0.0,0.0,115.4,32.8
3,7,2022,12,9,30.1,59,21.2,1018.1,5.0,8.7,62,0.0,0.0,0.0,115.4,32.8
3,7,2022,12,10,30.1,59,21.2,1018.1,4.0,7.0,56,0.0,0.0,0.0,115.4,33.0
3,7,2022,12,11,30.2,59,21.3,1018.0,3.9,6.1,64,0.0,0.0,0.0,115.4,33.2
3,7,2022,12,12,30.3,59,21.4,1018.0,3.5,7.0,55,0.0,0.0,0.0,115.4,33.3
3,7,2022,12,13,30.3,59,21.4,1018.0,4.5,7.0,77,0.0,0.0,0.0,115.4,33.2
3,7,2022,12,14,30.4,58,21.2,1018.0,4.8,9.6,79,0.0,0.0,0.0,115.4,32.8
3,7,2022,12,15,30.3,57,20.8,1018.0,7.6,11.3,75,0.0,0.0,0.0,115.4,32.4
3,7,2022,12,16,30.1,57,20.6,1018.0,8.1,9.6,77,0.0,0.0,0.0,115.4,32.2
3,7,2022,12,17,30.0,57,20.5,1018.0,6.5,10.4,80,0.0,0.0,0.0,115.4,32.1
3,7,2022,12,18,29.8,58,20.7,1018.0,8.4,10.4,70,0.0,0.0,0.0,115.4,31.9
3,7,2022,12,19,29.7,58,20.5,1018.0,7.5,8.7,91,0.0,0.0,0.0,115.4,32.0
3,7,2022,12,20,29.6,59,20.8,1018.0,6.0,7.8,94,0.0,0.0,0.0,115.4,31.9
3,7,2022,12,21,29.6,59,20.7,1018.0,5.7,10.4,110,0.0,0.0,0.0,115.4,31.7
3,7,2022,12,22,29.6,58,20.4,1018.0,6.4,8.7,105,0.0,0.0,0.0,115.4,31.8
3,7,2022,12,23,29.5,59,20.7,1018.0,3.7,8.7,105,0.0,0.0,0.0,115.4,31.7
3,7,2022,12,24,29.5,59,20.7,1018.0,4.6,6.1,126,0.0,0.0,0.0,115.4,31.7
3,7,2022,12,25,29.5,59,20.6,1018.0,3.5,6.1,66,0.0,0.0,0.0,115.4,31.6
3,7,2022,12,26,29.4,59,20.6,1018.0,3.3,6.1,53,0.0,0.0,0.0,115.4,31.5
3,7,2022,12,27,29.5,58,20.4,1018.0,3.5,5.2,45,0.0,0.0,0.0,115.4,31.6
3,7,2022,12,28,29.5,58,20.4,1018.0,2.4,5.2,64,0.0,0.0,0.0,115.4,31.8
3,7,2022,12,29,29.6,58,20.5,1018.0,3.0,5.2,68,0.0,0.0,0.0,115.4,31.9
3,7,2022,12,30,29.7,58,20.6,1018.0,3.5,6.1,82,0.0,0.0,0.0,115.4,32.1
3,7,2022,12,31,29.8,58,20.6,1018.1,3.2,5.2,74,0.0,0.0,0.0,115.4,32.1
3,7,2022,12,32,29.8,58,20.7,1018.0,3.7,7.0,66,0.0,0.0,0.0,115.4,32.3
3,7,2022,12,33,29.8,59,21.0,1018.0,3.7,4.3,44,0.0,0.0,0.0,115.4,32.3
3,7,2022,12,34,29.8,59,21.0,1018.0,2.9,7.8,83,0.0,0.0,0.0,115.4,32.6
3,7,2022,12,35,29.9,60,21.3,1018.0,3.1,6.1,60,0.0,0.0,0.0,115.4,32.7
3,7,2022,12,36,29.9,60,21.3,1018.0,3.1,6.1,82,0.0,0.0,0.0,115.4,32.5
3,7,2022,12,37,30.0,59,21.1,1017.9,2.8,6.1,70,0.0,0.0,0.0,115.4,32.6
3,7,2022,12,38,30.0,59,21.1,1017.9,3.7,7.0,80,0.0,0.0,0.0,115.4,32.4
3,7,2022,12,39,30.0,58,20.8,1017.9,3.8,6.1,66,0.0,0.0,0.0,115.4,32.4
3,7,2022,12,40,30.0,58,20.8,1017.9,3.7,9.6,75,0.0,0.0,0.0,115.4,32.5
3,7,2022,12,41,30.0,58,20.9,1017.9,6.1,8.7,66,0.0,0.0,0.0,115.4,32.3
3,7,2022,12,42,30.0,57,20.6,1017.9,6.1,7.8,66,0.0,0.0,0.0,115.4,32.5
3,7,2022,12,43,30.0,58,20.8,1017.9,4.5,7.8,69,0.0,0.0,0.0,115.4,32.6
3,7,2022,12,44,30.1,58,20.9,1017.8,4.3,7.0,74,0.0,0.0,0.0,115.4,32.8
3,7,2022,12,45,30.2,58,21.0,1017.8,4.2,7.0,54,0.0,0.0,0.0,115.4,33.0
3,7,2022,12,46,30.3,58,21.1,1017.8,3.7,6.1,95,0.0,0.0,0.0,115.4,32.9
3,7,2022,12,47,30.4,57,20.9,1017.8,4.4,7.8,91,0.0,0.0,0.0,115.4,33.1
3,7,2022,12,48,30.4,57,21.0,1017.7,3.7,3.5,80,0.0,0.0,0.0,115.4,33.1
3,7,2022,12,49,30.5,57,21.0,1017.7,2.4,5.2,100,0.0,0.0,0.0,115.4,33.1
3,7,2022,12,50,30.6,56,20.8,1017.7,3.5,7.8,108,0.0,0.0,0.0,115.4,33.2
3,7,2022,12,51,30.6,56,20.9,1017.7,2.3,7.0,57,0.0,0.0,0.0,115.4,33.1
3,7,2022,12,52,30.7,55,20.6,1017.7,2.2,7.0,56,0.0,0.0,0.0,115.4,33.3
3,7,2022,12,53,30.8,55,20.7,1017.7,2.1,5.2,92,0.0,0.0,0.0,115.4,33.5
3,7,2022,12,54,30.9,55,20.8,1017.7,3.4,6.1,104,0.0,0.0,0.0,115.4,33.6
3,7,2022,12,55,30.9,55,20.8,1017.7,3.2,7.8,74,0.0,0.0,0.0,115.4,33.6
3,7,2022,12,56,30.9,55,20.8,1017.7,4.9,7.8,62,0.0,0.0,0.0,115.4,33.9
3,7,2022,12,57,31.0,56,21.2,1017.7,4.4,7.8,62,0.0,0.0,0.0,115.4,34.0
3,7,2022,12,58,31.1,56,21.3,1017.7,3.9,7.0,84,0.0,0.0,0.0,115.4,34.1
3,7,2022,12,59,31.1,56,21.3,1017.7,5.0,8.7,60,0.0,0.0,0.0,115.4,34.1
3,7,2022,13,0,31.1,56,21.3,1017.7,3.7,5.2,78,0.0,0.0,0.0,115.4,34.0
3,7,2022,13,1,31.2,55,21.1,1017.7,4.0,7.8,77,0.0,0.0,0.0,115.4,33.5
3,7,2022,13,2,31.2,53,20.5,1017.6,5.2,7.0,83,0.0,0.0,0.0,115.4,33.6
3,7,2022,13,3,31.1,54,20.7,1017.6,5.4,9.6,81,0.0,0.0,0.0,115.4,33.8
3,7,2022,13,4,31.1,55,21.0,1017.5,6.3,9.6,80,0.0,0.0,0.0,115.4,33.4
3,7,2022,13,5,31.0,54,20.6,1017.5,5.5,8.7,61,0.0,0.0,0.0,115.4,33.1
3,7,2022,13,6,30.9,53,20.2,1017.5,5.6,8.7,39,0.0,0.0,0.0,115.4,33.4
3,7,2022,13,7,31.0,54,20.6,1017.5,5.3,10.4,58,0.0,0.0,0.0,115.4,33.6
3,7,2022,13,8,31.1,54,20.7,1017.5,4.0,7.8,74,0.0,0.0,0.0,115.4,33.8
3,7,2022,13,9,31.2,54,20.8,1017.5,5.0,9.6,57,0.0,0.0,0.0,115.4,33.9
3,7,2022,13,10,31.2,54,20.8,1017.5,5.5,7.0,47,0.0,0.0,0.0,115.4,34.0
3,7,2022,13,11,31.3,54,20.9,1017.5,4.6,9.6,36,0.0,0.0,0.0,115.4,34.1
3,7,2022,13,12,31.3,54,20.9,1017.6,5.4,9.6,50,0.0,0.0,0.0,115.4,33.9
3,7,2022,13,13,31.4,53,20.6,1017.6,3.6,6.1,54,0.0,0.0,0.0,115.4,33.9
3,7,2022,13,14,31.4,53,20.7,1017.5,3.8,7.0,22,0.0,0.0,0.0,115.4,34.0
3,7,2022,13,15,31.4,53,20.7,1017.5,2.9,4.3,39,0.0,0.0,0.0,115.4,34.3
3,7,2022,13,16,31.5,54,21.0,1017.6,2.9,7.0,41,0.0,0.0,0.0,115.4,34.2
3,7,2022,13,17,31.5,53,20.8,1017.5,3.3,7.0,66,0.0,0.0,0.0,115.4,34.2
3,7,2022,13,18,31.5,53,20.8,1017.5,5.1,7.8,71,0.0,0.0,0.0,115.4,34.1
3,7,2022,13,19,31.5,53,20.7,1017.5,6.1,7.8,74,0.0,0.0,0.0,115.4,33.9
3,7,2022,13,20,31.4,53,20.6,1017.5,5.7,8.7,91,0.0,0.0,0.0,115.4,33.3
3,7,2022,13,21,31.2,52,20.2,1017.5,7.1,8.7,90,0.0,0.0,0.0,115.4,33.1
3,7,2022,13,22,31.0,52,20.0,1017.5,7.4,8.7,83,0.0,0.0,0.0,115.4,33.0
3,7,2022,13,23,30.9,53,20.2,1017.4,6.8,8.7,80,0.0,0.0,0.0,115.4,33.1
3,7,2022,13,24,30.8,54,20.4,1017.3,4.1,8.7,70,0.0,0.0,0.0,115.4,32.8
3,7,2022,13,25,30.8,53,20.1,1017.4,6.0,8.7,68,0.0,0.0,0.0,115.4,33.1
3,7,2022,13,26,30.8,54,20.4,1017.4,3.2,5.2,76,0.0,0.0,0.0,115.4,33.2
3,7,2022,13,27,30.9,54,20.5,1017.4,4.4,10.4,81,0.0,0.0,0.0,115.4,33.6
3,7,2022,13,28,30.9,55,20.8,1017.4,7.7,10.4,80,0.0,0.0,0.0,115.4,33.1
3,7,2022,13,29,30.9,53,20.2,1017.4,7.2,8.7,72,0.0,0.0,0.0,115.4,33.4
3,7,2022,13,30,30.8,55,20.7,1017.3,5.9,7.8,81,0.0,0.0,0.0,115.4,33.4
3,7,2022,13,31,30.8,55,20.8,1017.4,5.8,10.4,69,0.0,0.0,0.0,115.4,33.4
3,7,2022,13,32,30.9,55,20.8,1017.4,5.8,7.8,69,0.0,0.0,0.0,115.4,33.5
3,7,2022,13,33,30.9,55,20.8,1017.3,3.6,8.7,93,0.0,0.0,0.0,115.4,33.5
3,7,2022,13,34,31.0,54,20.6,1017.3,5.3,7.8,72,0.0,0.0,0.0,115.4,33.6
3,7,2022,13,35,31.1,54,20.7,1017.3,6.5,11.3,74,0.0,0.0,0.0,115.4,34.1
3,7,2022,13,36,31.1,56,21.3,1017.2,5.2,7.8,48,0.0,0.0,0.0,115.4,34.2
3,7,2022,13,37,31.1,56,21.3,1017.3,3.7,8.7,36,0.0,0.0,0.0,115.4,34.3
3,7,2022,13,38,31.2,56,21.4,1017.2,3.8,7.8,56,0.0,0.0,0.0,115.4,34.5
3,7,2022,13,39,31.3,56,21.5,1017.2,2.6,6.1,91,0.0,0.0,0.0,115.4,34.5
3,7,2022,13,40,31.4,55,21.3,1017.2,3.2,8.7,87,0.0,0.0,0.0,115.4,34.6
3,7,2022,13,41,31.5,55,21.4,1017.2,4.9,7.0,89,0.0,0.0,0.0,115.4,34.5
3,7,2022,13,42,31.6,54,21.1,1017.2,4.7,8.7,90,0.0,0.0,0.0,115.4,34.6
3,7,2022,13,43,31.6,54,21.2,1017.1,4.8,8.7,88,0.0,0.0,0.0,115.4,34.6
3,7,2022,13,44,31.6,54,21.2,1017.2,5.5,10.4,81,0.0,0.0,0.0,115.4,34.5
3,7,2022,13,45,31.6,54,21.1,1017.2,4.6,7.8,73,0.0,0.0,0.0,115.4,34.6
3,7,2022,13,46,31.6,54,21.2,1017.1,5.2,8.7,66,0.0,0.0,0.0,115.4,34.4
3,7,2022,13,47,31.6,53,20.9,1017.1,6.4,10.4,63,0.0,0.0,0.0,115.4,34.5
3,7,2022,13,48,31.5,54,21.1,1017.0,4.5,5.2,66,0.0,0.0,0.0,115.4,34.5
3,7,2022,13,49,31.5,54,21.1,1017.1,3.1,8.7,21,0.0,0.0,0.0,115.4,34.8
3,7,2022,13,50,31.6,55,21.5,1017.0,2.8,4.3,45,0.0,0.0,0.0,115.4,34.8
3,7,2022,13,51,31.7,54,21.3,1017.0,3.0,8.7,93,0.0,0.0,0.0,115.4,34.2
3,7,2022,13,52,31.8,51,20.4,1017.0,4.3,6.1,15,0.0,0.0,0.0,115.4,34.6
3,7,2022,13,53,31.9,52,20.8,1017.1,2.5,2.6,33,0.0,0.0,0.0,115.4,34.8
3,7,2022,13,54,32.0,52,20.9,1017.0,1.5,3.5,38,0.0,0.0,0.0,115.4,34.3
3,7,2022,13,55,32.1,49,20.1,1017.0,2.5,4.3,60,0.0,0.0,0.0,115.4,34.1
3,7,2022,13,56,32.2,47,19.5,1017.1,2.2,8.7,85,0.0,0.0,0.0,115.4,35.0
3,7,2022,13,57,32.4,50,20.6,1017.0,3.6,8.7,62,0.0,0.0,0.0,115.4,35.6
3,7,2022,13,58,32.4,52,21.3,1017.1,4.9,9.6,29,0.0,0.0,0.0,115.4,35.7
3,7,2022,13,59,32.3,53,21.5,1017.1,2.9,4.3,29,0.0,0.0,0.0,115.4,35.7
3,7,2022,14,0,32.3,53,21.5,1017.1,3.8,8.7,52,0.0,0.0,0.0,115.4,35.7
3,7,2022,14,1,32.3,53,21.5,1017.1,2.8,3.5,62,0.0,0.0,0.0,115.4,35.7
3,7,2022,14,2,32.3,53,21.5,1017.1,2.5,4.3,69,0.0,0.0,0.0,115.4,35.9
3,7,2022,14,3,32.3,54,21.8,1017.1,2.8,8.7,58,0.0,0.0,0.0,115.4,35.6
3,7,2022,14,4,32.2,53,21.4,1017.0,4.8,8.7,18,0.0,0.0,0.0,115.4,35.7
3,7,2022,14,5,32.1,54,21.7,1017.0,5.0,7.8,24,0.0,0.0,0.0,115.4,35.3
3,7,2022,14,6,32.0,54,21.5,1017.1,4.2,6.1,37,0.0,0.0,0.0,115.4,35.6
3,7,2022,14,7,31.8,56,22.0,1017.0,4.0,7.8,22,0.0,0.0,0.0,115.4,35.6
3,7,2022,14,8,31.7,57,22.2,1017.0,4.3,4.3,29,0.0,0.0,0.0,115.4,35.5
3,7,2022,14,9,31.7,57,22.1,1017.0,3.9,9.6,35,0.0,0.0,0.0,115.4,35.2
3,7,2022,14,10,31.7,56,21.8,1017.0,4.8,8.7,29,0.0,0.0,0.0,115.4,34.7
3,7,2022,14,11,31.6,55,21.4,1017.0,6.7,10.4,30,0.0,0.0,0.0,115.4,34.5
3,7,2022,14,12,31.4,55,21.3,1017.0,6.7,9.6,43,0.0,0.0,0.0,115.4,34.9
3,7,2022,14,13,31.4,57,21.9,1016.9,3.7,9.6,31,0.0,0.0,0.0,115.4,34.4
3,7,2022,14,14,31.4,55,21.3,1016.9,5.5,7.0,31,0.0,0.0,0.0,115.4,34.4
3,7,2022,14,15,31.4,55,21.2,1016.9,5.4,8.7,54,0.0,0.0,0.0,115.4,34.3
3,7,2022,14,16,31.4,55,21.2,1016.9,3.4,9.6,89,0.0,0.0,0.0,115.4,34.4
3,7,2022,14,17,31.4,55,21.3,1016.9,5.4,11.3,85,0.0,0.0,0.0,115.4,34.2
3,7,2022,14,18,31.3,55,21.2,1016.9,9.3,10.4,75,0.0,0.0,0.0,115.4,33.9
3,7,2022,14,19,31.1,55,21.0,1016.8,8.4,9.6,64,0.0,0.0,0.0,115.4,33.7
3,7,2022,14,20,31.0,55,20.9,1016.8,6.7,8.7,57,0.0,0.0,0.0,115.4,33.4
3,7,2022,14,21,31.0,54,20.6,1016.8,5.7,7.8,63,0.0,0.0,0.0,115.4,33.4
3,7,2022,14,22,31.0,54,20.6,1016.8,5.7,8.7,38,0.0,0.0,0.0,115.4,33.7
3,7,2022,14,23,31.0,55,20.9,1016.8,5.4,7.0,79,0.0,0.0,0.0,115.4,33.9
3,7,2022,14,24,31.0,56,21.2,1016.8,4.2,8.7,79,0.0,0.0,0.0,115.4,34.0
3,7,2022,14,25,31.1,56,21.3,1016.8,5.0,10.4,83,0.0,0.0,0.0,115.4,33.9
3,7,2022,14,26,31.1,55,21.0,1016.8,6.5,8.7,83,0.0,0.0,0.0,115.4,33.9
3,7,2022,14,27,31.1,55,21.0,1016.8,6.2,9.6,90,0.0,0.0,0.0,115.4,33.9
3,7,2022,14,28,31.1,55,21.0,1016.8,6.0,7.8,66,0.0,0.0,0.0,115.4,34.1
3,7,2022,14,29,31.1,56,21.3,1016.9,5.6,7.8,56,0.0,0.0,0.0,115.4,34.2
3,7,2022,14,30,31.1,56,21.3,1016.8,4.0,7.8,60,0.0,0.0,0.0,115.4,34.0
3,7,2022,14,31,31.2,55,21.1,1016.8,4.9,8.7,76,0.0,0.0,0.0,115.4,33.9
3,7,2022,14,32,31.2,54,20.8,1016.8,4.8,7.8,84,0.0,0.0,0.0,115.4,33.5
3,7,2022,14,33,31.3,52,20.2,1016.8,6.9,10.4,85,0.0,0.0,0.0,115.4,33.3
3,7,2022,14,34,31.2,52,20.2,1016.8,8.3,10.4,80,0.0,0.0,0.0,115.4,33.4
3,7,2022,14,35,31.1,53,20.4,1016.8,7.0,7.8,80,0.0,0.0,0.0,115.4,33.4
3,7,2022,14,36,31.1,53,20.4,1016.8,5.8,10.4,62,0.0,0.0,0.0,115.4,33.4
3,7,2022,14,37,31.1,53,20.4,1016.7,7.0,10.4,71,0.0,0.0,0.0,115.4,33.5
3,7,2022,14,38,31.1,53,20.4,1016.7,5.2,9.6,55,0.0,0.0,0.0,115.4,33.8
3,7,2022,14,39,31.2,54,20.8,1016.8,5.5,7.0,61,0.0,0.0,0.0,115.4,34.1
3,7,2022,14,40,31.2,55,21.1,1016.7,4.5,8.7,45,0.0,0.0,0.0,115.4,34.2
3,7,2022,14,41,31.3,55,21.2,1016.8,4.6,4.3,62,0.0,0.0,0.0,115.4,34.6
3,7,2022,14,42,31.3,56,21.5,1016.8,3.0,6.1,90,0.0,0.0,0.0,115.4,34.2
3,7,2022,14,43,31.4,54,21.0,1016.7,5.5,8.7,84,0.0,0.0,0.0,115.4,34.0
3,7,2022,14,44,31.4,53,20.7,1016.7,7.2,10.4,80,0.0,0.0,0.0,115.4,33.7
3,7,2022,14,45,31.4,52,20.3,1016.7,7.8,9.6,80,0.0,0.0,0.0,115.4,33.7
3,7,2022,14,46,31.3,53,20.5,1016.7,6.6,8.7,67,0.0,0.0,0.0,115.4,33.9
3,7,2022,14,47,31.2,54,20.8,1016.7,6.7,9.6,47,0.0,0.0,0.0,115.4,33.5
3,7,2022,14,48,31.2,53,20.5,1016.7,5.5,8.7,48,0.0,0.0,0.0,115.4,34.1
3,7,2022,14,49,31.2,55,21.1,1016.7,4.6,9.6,43,0.0,0.0,0.0,115.4,34.4
3,7,2022,14,50,31.2,56,21.4,1016.7,5.2,7.8,45,0.0,0.0,0.0,115.4,34.5
3,7,2022,14,51,31.3,56,21.5,1016.6,4.7,9.6,50,0.0,0.0,0.0,115.4,34.2
3,7,2022,14,52,31.4,54,21.0,1016.6,5.8,9.6,54,0.0,0.0,0.0,115.4,34.1
3,7,2022,14,53,31.5,53,20.7,1016.6,4.7,7.8,82,0.0,0.0,0.0,115.4,34.2
3,7,2022,14,54,31.5,53,20.8,1016.6,5.8,11.3,89,0.0,0.0,0.0,115.4,34.1
3,7,2022,14,55,31.5,53,20.8,1016.6,8.1,10.4,80,0.0,0.0,0.0,115.4,34.2
3,7,2022,14,56,31.4,54,21.0,1016.6,6.6,9.6,44,0.0,0.0,0.0,115.4,34.3
3,7,2022,14,57,31.3,55,21.2,1016.6,5.3,7.8,43,0.0,0.0,0.0,115.4,34.3
3,7,2022,14,58,31.3,55,21.2,1016.6,3.9,7.8,59,0.0,0.0,0.0,115.4,34.2
3,7,2022,14,59,31.3,55,21.2,1016.5,5.8,10.4,54,0.0,0.0,0.0,115.4,33.6
3,7,2022,15,0,31.2,53,20.5,1016.5,3.4,4.3,81,0.0,0.0,0.0,115.4,34.4
3,7,2022,15,1,31.3,56,21.4,1016.6,3.5,7.0,77,0.0,0.0,0.0,115.4,33.6
3,7,2022,15,2,31.3,52,20.3,1016.5,5.0,7.8,78,0.0,0.0,0.0,115.4,33.4
3,7,2022,15,3,31.3,51,20.0,1016.5,5.5,8.7,71,0.0,0.0,0.0,115.4,33.2
3,7,2022,15,4,31.3,50,19.7,1016.5,6.3,7.8,61,0.0,0.0,0.0,115.4,33.6
3,7,2022,15,5,31.3,52,20.3,1016.4,5.2,6.1,62,0.0,0.0,0.0,115.4,34.0
3,7,2022,15,6,31.4,53,20.7,1016.5,3.2,6.1,70,0.0,0.0,0.0,115.4,33.9
3,7,2022,15,7,31.5,52,20.4,1016.5,2.9,6.1,89,0.0,0.0,0.0,115.4,34.1
3,7,2022,15,8,31.6,52,20.6,1016.4,4.5,7.8,91,0.0,0.0,0.0,115.4,33.8
3,7,2022,15,9,31.7,50,20.0,1016.4,6.1,9.6,84,0.0,0.0,0.0,115.4,34.0
3,7,2022,15,10,31.6,51,20.3,1016.4,7.0,8.7,71,0.0,0.0,0.0,115.4,34.1
3,7,2022,15,11,31.6,52,20.5,1016.4,5.7,7.8,66,0.0,0.0,0.0,115.4,34.0
3,7,2022,15,12,31.6,52,20.5,1016.4,4.6,7.0,57,0.0,0.0,0.0,115.4,33.8
3,7,2022,15,13,31.6,51,20.2,1016.3,3.5,5.2,69,0.0,0.0,0.0,115.4,34.2
3,7,2022,15,14,31.6,52,20.6,1016.3,3.5,7.0,49,0.0,0.0,0.0,115.4,34.1
3,7,2022,15,15,31.7,51,20.3,1016.3,3.6,5.2,90,0.0,0.0,0.0,115.4,34.3
3,7,2022,15,16,31.8,51,20.4,1016.3,3.2,6.1,69,0.0,0.0,0.0,115.4,34.3
3,7,2022,15,17,32.0,50,20.2,1016.2,2.8,5.2,87,0.0,0.0,0.0,115.4,34.3
3,7,2022,15,18,32.1,49,20.0,1016.2,4.6,9.6,80,0.0,0.0,0.0,115.4,34.4
3,7,2022,15,19,32.1,49,20.1,1016.3,5.7,6.1,72,0.0,0.0,0.0,115.4,34.4
3,7,2022,15,20,32.2,49,20.1,1016.2,4.2,7.0,92,0.0,0.0,0.0,115.4,34.4
3,7,2022,15,21,32.2,49,20.1,1016.2,5.3,7.8,59,0.0,0.0,0.0,115.4,34.7
3,7,2022,15,22,32.2,50,20.4,1016.2,4.5,6.1,67,0.0,0.0,0.0,115.4,34.5
3,7,2022,15,23,32.2,49,20.2,1016.2,3.5,7.0,50,0.0,0.0,0.0,115.4,34.4
3,7,2022,15,24,32.3,48,19.9,1016.2,4.2,7.8,31,0.0,0.0,0.0,115.4,34.6
3,7,2022,15,25,32.4,48,20.0,1016.2,3.8,6.1,41,0.0,0.0,0.0,115.4,34.8
3,7,2022,15,26,32.5,48,20.1,1016.1,2.9,5.2,40,0.0,0.0,0.0,115.4,34.7
3,7,2022,15,27,32.6,47,19.8,1016.1,2.8,3.5,94,0.0,0.0,0.0,115.4,34.9
3,7,2022,15,28,32.7,47,19.9,1016.1,3.6,7.0,63,0.0,0.0,0.0,115.4,35.7
3,7,2022,15,29,32.7,50,20.9,1016.1,4.3,6.1,73,0.0,0.0,0.0,115.4,35.5
3,7,2022,15,30,32.7,49,20.6,1016.1,5.3,8.7,75,0.0,0.0,0.0,115.4,35.0
3,7,2022,15,31,32.6,48,20.2,1016.1,6.0,7.0,76,0.0,0.0,0.0,115.4,34.6
3,7,2022,15,32,32.5,47,19.8,1016.1,5.3,7.0,51,0.0,0.0,0.0,115.4,34.7
3,7,2022,15,33,32.5,48,20.0,1016.1,4.3,6.1,83,0.0,0.0,0.0,115.4,35.0
3,7,2022,15,34,32.5,49,20.4,1016.0,3.2,7.0,71,0.0,0.0,0.0,115.4,34.8
3,7,2022,15,35,32.5,48,20.1,1015.9,4.6,7.0,82,0.0,0.0,0.0,115.4,34.6
3,7,2022,15,36,32.5,47,19.7,1015.9,4.0,7.8,103,0.0,0.0,0.0,115.4,34.5
3,7,2022,15,37,32.5,47,19.7,1016.0,3.9,7.8,36,0.0,0.0,0.0,115.4,34.3
3,7,2022,15,38,32.5,46,19.4,1016.0,2.0,2.6,78,0.0,0.0,0.0,115.4,34.7
3,7,2022,15,39,32.6,47,19.8,1015.9,1.2,4.3,48,0.0,0.0,0.0,115.4,35.1
3,7,2022,15,40,32.7,48,20.2,1015.9,2.1,3.5,50,0.0,0.0,0.0,115.4,35.3
3,7,2022,15,41,32.8,48,20.3,1016.0,1.7,8.7,72,0.0,0.0,0.0,115.4,36.1
3,7,2022,15,42,32.9,50,21.1,1015.9,4.2,8.7,87,0.0,0.0,0.0,115.4,36.2
3,7,2022,15,43,32.9,50,21.1,1016.0,7.4,13.0,78,0.0,0.0,0.0,115.4,36.0
3,7,2022,15,44,32.7,51,21.2,1016.0,8.9,10.4,72,0.0,0.0,0.0,115.4,36.0
3,7,2022,15,45,32.4,53,21.6,1015.9,6.9,10.4,88,0.0,0.0,0.0,115.4,35.5
3,7,2022,15,46,32.2,53,21.4,1015.9,6.6,10.4,80,0.0,0.0,0.0,115.4,35.5
3,7,2022,15,47,32.0,54,21.6,1015.9,7.0,9.6,63,0.0,0.0,0.0,115.4,35.2
3,7,2022,15,48,31.9,54,21.5,1016.0,6.9,8.7,76,0.0,0.0,0.0,115.4,34.8
3,7,2022,15,49,31.8,53,21.1,1016.0,5.5,10.4,74,0.0,0.0,0.0,115.4,34.8
3,7,2022,15,50,31.8,53,21.1,1016.0,6.6,9.6,67,0.0,0.0,0.0,115.4,34.5
3,7,2022,15,51,31.8,52,20.7,1016.0,7.7,10.4,75,0.0,0.0,0.0,115.4,34.4
3,7,2022,15,52,31.8,52,20.7,1015.9,8.0,9.6,78,0.0,0.0,0.0,115.4,34.1
3,7,2022,15,53,31.7,51,20.3,1015.9,8.4,12.2,65,0.0,0.0,0.0,115.4,34.0
3,7,2022,15,54,31.7,51,20.3,1016.0,6.5,7.0,67,0.0,0.0,0.0,115.4,34.2
3,7,2022,15,55,31.7,52,20.6,1015.9,5.6,11.3,76,0.0,0.0,0.0,115.4,34.5
3,7,2022,15,56,31.7,53,20.9,1016.0,7.2,10.4,70,0.0,0.0,0.0,115.4,34.5
3,7,2022,15,57,31.7,53,20.9,1016.0,6.9,10.4,61,0.0,0.0,0.0,115.4,34.5
3,7,2022,15,58,31.7,53,20.9,1016.0,4.9,7.8,66,0.0,0.0,0.0,115.4,34.6
3,7,2022,15,59,31.7,53,21.0,1016.0,4.5,9.6,69,0.0,0.0,0.0,115.4,34.5
3,7,2022,16,0,31.8,52,20.7,1016.0,5.9,8.7,43,0.0,0.0,0.0,115.4,34.7
3,7,2022,16,1,31.8,53,21.0,1015.9,4.8,7.0,87,0.0,0.0,0.0,115.4,34.5
3,7,2022,16,2,31.8,52,20.7,1015.9,4.6,9.6,62,0.0,0.0,0.0,115.4,34.2
3,7,2022,16,3,31.8,51,20.4,1016.0,8.1,11.3,73,0.0,0.0,0.0,115.4,34.1
3,7,2022,16,4,31.8,51,20.4,1016.0,5.8,10.4,69,0.0,0.0,0.0,115.4,34.3
